code_insee
01013
01017
01035
01037
01112
01133
01150
01187
01197
01200
01219
01257
01357
01358
01410
01411
01415
01434
01448
02002
02020
02073
02112
02133
02154
02158
02160
02199
02201
02210
02211
02220
02282
02293
02299
02330
02379
02399
02426
02431
02456
02465
02469
02478
02492
02541
02567
02608
02613
02619
02626
02631
02656
02750
02757
02768
02776
02781
02788
02816
02831
03006
03011
03012
03018
03027
03028
03030
03042
03066
03073
03074
03080
03085
03091
03105
03113
03120
03121
03132
03135
03139
03145
03157
03159
03163
03180
03184
03187
03189
03205
03215
03217
03229
03238
03242
03265
03271
03273
03279
03281
04020
04057
04059
04077
04128
04150
04162
04237
05003
05004
05007
05010
05012
05014
05026
05029
05036
05038
05039
05045
05050
05052
05054
05055
05068
05084
05087
05092
05098
05101
05103
05104
05110
05114
05122
05128
05136
05142
05145
05148
05164
05165
05166
05168
05173
05177
05180
07014
07020
07026
07029
07030
07032
07037
07040
07077
07080
07081
07082
07114
07119
07148
07166
07212
07221
07224
07233
07234
07235
07244
07248
07250
07253
07267
07276
07278
07287
07314
07329
08008
08026
08034
08055
08083
08097
08137
08156
08175
08179
08203
08210
08214
08232
08242
08248
08254
08264
08281
08303
08329
08330
08349
08370
08373
08402
08408
08429
08469
08472
08499
09002
09009
09019
09039
09054
09085
09106
09111
09125
09158
09164
09210
09220
09221
09240
09269
09283
09290
09301
10020
10025
10031
10097
10110
10153
10208
10210
10237
10275
10295
10334
10367
10379
11032
11035
11056
11111
11148
11150
11221
11228
11252
11275
11372
11413
12006
12007
12034
12035
12053
12062
12086
12108
12116
12124
12125
12134
12147
12151
12163
12183
12190
12193
12195
12207
12220
12228
12230
12238
12242
12247
12249
12250
12260
12273
12293
12307
13008
13012
13061
13099
13111
13116
14034
14088
14134
14140
14149
14182
14209
14237
14251
14286
14297
14369
14452
14465
14499
14700
14713
14719
15016
15019
15021
15028
15029
15036
15053
15061
15063
15076
15082
15085
15087
15088
15089
15090
15104
15114
15137
15147
15148
15156
15157
15159
15176
15211
15216
15228
15231
15232
15235
15244
15252
15259
15262
15264
15266
16072
16100
16105
16169
16171
16211
16220
16258
16312
16329
16347
16400
16408
17004
17016
17018
17022
17037
17045
17053
17070
17074
17075
17077
17082
17097
17100
17102
17104
17107
17110
17127
17143
17147
17148
17151
17166
17167
17208
17211
17221
17232
17247
17248
17253
17257
17262
17269
17270
17275
17303
17311
17314
17315
17330
17339
17346
17373
17375
17376
17393
17396
17400
17413
17431
17436
17439
17443
17444
17447
17448
17453
17457
17462
17472
17474
17483
18004
18005
18008
18020
18025
18027
18035
18036
18047
18048
18053
18059
18062
18075
18077
18082
18083
18085
18089
18092
18094
18100
18115
18134
18139
18150
18157
18159
18166
18170
18179
18190
18192
18194
18210
18211
18212
18214
18235
18240
18245
18247
18261
18263
18265
18269
18270
18278
18280
18282
19004
19007
19013
19030
19033
19042
19048
19068
19081
19082
19085
19091
19093
19096
19105
19106
19113
19118
19125
19140
19143
19145
19147
19164
19182
19207
19211
19216
19222
19236
19249
19258
19261
19264
19265
19273
19289
21001
21004
21026
21043
21080
21106
21138
21210
21212
21226
21227
21239
21249
21254
21261
21284
21300
21319
21320
21334
21349
21361
21375
21419
21446
21476
21492
21500
21502
21505
21519
21522
21530
21531
21559
21568
21587
21594
21639
21642
21645
21707
21717
22003
22012
22016
22023
22026
22027
22033
22039
22040
22052
22053
22060
22064
22068
22071
22072
22073
22082
22087
22097
22111
22114
22115
22133
22138
22140
22145
22146
22149
22150
22153
22156
22157
22189
22216
22249
22260
22271
22286
22288
22293
22310
22313
22319
22322
22323
22330
22332
22333
22338
22342
22351
22356
22359
22369
22386
23048
23073
23077
23081
23091
23100
23106
23114
23115
23133
23134
23139
23143
23167
23196
23205
23238
23240
23246
23248
24021
24030
24076
24096
24130
24156
24177
24179
24210
24212
24214
24227
24243
24252
24268
24274
24320
24321
24360
24366
24409
24412
24418
24437
24451
24463
24484
24488
24490
24521
24534
24538
24559
24568
24584
24585
24586
25008
25032
25091
25116
25120
25121
25122
25124
25126
25142
25184
25208
25214
25248
25253
25274
25325
25333
25336
25382
25387
25416
25424
25479
25490
25515
25544
25575
25605
25609
25615
25617
26019
26027
26055
26060
26098
26233
26240
26277
26292
26308
26321
26361
26373
27028
27045
27050
27077
27091
27110
27125
27127
27129
27152
27164
27167
27179
27199
27227
27251
27267
27280
27318
27394
27410
27415
27457
27463
27468
27518
27524
27538
27540
27550
27608
27700
28014
28026
28055
28057
28102
28129
28185
28206
28248
28291
28294
28319
28322
28364
28369
28383
28425
28426
29014
29070
29115
29222
29261
29285
29292
29294
29295
2A031
2A040
2A070
2A099
2A104
2A108
2A118
2A142
2A163
2A181
2A186
2A198
2A212
2A215
2A232
2A270
2A276
2A308
2A312
2A345
2A349
2A359
2B010
2B047
2B058
2B077
2B079
2B121
2B145
2B166
2B190
2B193
2B218
2B219
2B246
2B260
2B261
2B265
2B303
2B304
2B311
2B314
2B315
2B334
2B347
2B354
2B355
30009
30022
30024
30031
30052
30107
30154
30176
30203
30232
30251
30280
30297
30319
30322
30329
30337
30345
31001
31024
31038
31050
31070
31104
31108
31175
31190
31229
31241
31251
31280
31285
31286
31314
31316
31325
31360
31365
31377
31413
31416
31426
31427
31439
31450
31466
31468
31471
31476
31500
31512
31515
31535
31544
31551
31569
31576
32219
32231
32261
32269
32285
32305
32321
32335
32343
32452
34030
34044
34068
34098
34264
34277
34279
35002
35003
35009
35010
35014
35015
35016
35018
35019
35027
35029
35030
35034
35035
35039
35041
35042
35054
35056
35057
35058
35065
35067
35070
35072
35078
35079
35080
35081
35082
35090
35091
35092
35094
35097
35098
35101
35104
35105
35106
35107
35108
35109
35110
35116
35117
35118
35119
35121
35122
35124
35128
35135
35138
35142
35144
35145
35146
35149
35154
35155
35157
35161
35165
35166
35169
35171
35175
35178
35181
35186
35187
35193
35194
35195
35197
35200
35202
35211
35212
35215
35216
35217
35218
35221
35222
35224
35226
35229
35231
35233
35234
35243
35247
35249
35250
35255
35259
35265
35271
35272
35273
35274
35280
35283
35289
35290
35294
35296
35300
35304
35306
35312
35314
35315
35316
35318
35319
35320
35321
35322
35326
35328
35329
35331
35332
35333
35338
35340
35343
35345
35347
35350
35351
35355
35356
35358
35361
36003
36032
36058
36089
36152
36169
36174
36176
36233
37001
37002
37009
37021
37025
37028
37030
37038
37043
37045
37047
37049
37059
37060
37062
37067
37075
37081
37083
37085
37092
37094
37096
37097
37118
37129
37131
37134
37138
37150
37165
37169
37170
37175
37182
37183
37189
37192
37194
37204
37205
37212
37213
37216
37219
37224
37228
37230
37237
37240
37241
37242
37249
37251
37257
37271
37272
37276
37278
38038
38050
38055
38063
38103
38113
38154
38159
38167
38173
38211
38213
38219
38235
38250
38257
38260
38264
38266
38273
38275
38277
38303
38326
38333
38355
38358
38379
38380
38391
38403
38413
38443
38460
38470
38495
38514
38531
38552
39001
39017
39018
39047
39104
39124
39131
39160
39170
39176
39180
39183
39193
39201
39217
39219
39263
39279
39283
39290
39327
39331
39344
39373
39391
39396
39435
39471
39498
39508
39510
39517
39530
39574
39582
40006
40031
40059
40061
40066
40077
40084
40089
40094
40097
40101
40102
40110
40122
40123
40129
40152
40156
40163
40165
40180
40210
40218
40236
40246
40269
40271
40272
40275
40286
40288
40293
40295
40303
41007
41051
41053
41060
41065
41094
41096
41102
41105
41125
41128
41129
41134
41201
41209
41225
41233
41237
41243
41259
42012
42016
42017
42025
42028
42041
42049
42054
42060
42061
42067
42068
42078
42079
42086
42090
42098
42100
42107
42112
42133
42137
42138
42140
42141
42152
42154
42158
42161
42166
42173
42202
42203
42216
42217
42220
42221
42236
42238
42243
42247
42280
42290
42296
42298
42301
42306
42313
42319
42320
42333
42335
42336
43006
43017
43030
43034
43036
43037
43052
43063
43088
43105
43118
43123
43131
43143
43151
43166
43170
43172
43187
43198
43210
43232
43238
43253
43254
43259
43264
45009
45016
45020
45043
45050
45062
45063
45156
45161
45204
45226
45238
45239
45249
45257
45278
45292
45293
45297
45307
45316
45334
45336
45345
45347
46009
46046
46129
46153
46176
46177
46189
46195
46204
46290
46301
46307
46313
47005
47006
47022
47055
47062
47081
47099
47111
47112
47119
47140
47144
47152
47177
47214
47216
47228
47232
47234
47249
47288
47292
47309
47316
47317
47325
47327
48004
48010
48015
48019
48021
48032
48043
48064
48073
48074
48081
48086
48097
48119
48121
48129
48131
48135
48148
48150
48155
48170
48171
48173
48178
48188
48193
50034
50049
50112
50144
50217
50305
50378
50443
50464
50522
50542
50570
50580
50593
51027
51078
51090
51140
51162
51163
51187
51198
51199
51252
51264
51265
51266
51272
51289
51303
51334
51339
51354
51357
51358
51399
51416
51422
51425
51428
51450
51468
51476
51486
51508
51513
51515
51518
51530
51544
51545
51567
51590
51591
51598
51616
51621
51624
51640
51656
52006
52017
52023
52076
52079
52132
52156
52227
52243
52244
52248
52258
52294
52305
52308
52327
52346
52348
52374
52398
52401
52414
52423
52444
52450
52484
52490
52500
52510
52512
53047
53075
53118
53128
53129
53132
53160
53164
53172
53179
53190
53192
53195
53202
53220
53222
53223
53233
53234
53237
53250
53251
53256
53259
53260
54010
54023
54035
54036
54038
54061
54062
54073
54077
54084
54105
54112
54128
54131
54137
54143
54148
54156
54181
54182
54189
54206
54214
54250
54252
54256
54276
54295
54306
54315
54327
54350
54353
54372
54373
54376
54406
54421
54423
54460
54504
54513
54514
54519
54525
54537
54538
54540
54548
54571
54583
54586
54590
54596
55009
55015
55079
55124
55125
55145
55150
55167
55169
55171
55198
55224
55253
55268
55279
55296
55324
55328
55346
55348
55364
55368
55372
55378
55445
55454
55467
55477
55492
55498
55501
55514
55516
55527
55532
55541
56019
56027
56045
56065
56072
56082
56086
56088
56103
56156
56196
56202
56210
56224
56227
56230
56238
56245
56250
56264
57008
57031
57033
57040
57046
57047
57057
57060
57079
57083
57088
57091
57095
57104
57117
57125
57126
57129
57137
57154
57165
57168
57171
57187
57188
57189
57191
57198
57199
57210
57219
57232
57253
57254
57263
57270
57271
57273
57274
57275
57290
57296
57299
57305
57311
57316
57321
57325
57326
57331
57333
57334
57348
57356
57358
57371
57372
57389
57398
57409
57414
57418
57422
57425
57426
57427
57451
57452
57456
57464
57466
57469
57471
57475
57488
57507
57510
57530
57533
57541
57544
57549
57557
57561
57571
57574
57576
57584
57593
57599
57600
57607
57615
57618
57623
57626
57654
57667
57684
57686
57687
57696
57706
57721
57726
57730
57738
57740
57762
57764
57767
58010
58037
58044
58047
58057
58060
58064
58065
58067
58072
58096
58109
58112
58118
58145
58152
58180
58187
58205
58207
58220
58227
58228
58229
58232
58246
58258
58260
58261
58267
58295
58304
59001
59003
59045
59048
59055
59073
59078
59081
59100
59102
59108
59111
59115
59121
59125
59141
59148
59159
59182
59184
59187
59198
59200
59201
59204
59213
59216
59223
59233
59241
59246
59251
59255
59259
59270
59274
59311
59341
59347
59372
59374
59394
59395
59396
59406
59412
59442
59461
59469
59496
59498
59530
59532
59537
59538
59542
59562
59568
59596
59612
59628
59633
59642
59645
59652
59665
59669
60008
60070
60211
60227
60232
60264
60269
60393
60421
60425
60429
60541
60569
60574
60576
60583
61008
61029
61040
61061
61063
61074
61075
61079
61093
61094
61097
61156
61163
61203
61255
61258
61275
61314
61341
61342
61344
61345
61394
61414
61462
61494
61497
62020
62029
62044
62056
62067
62115
62138
62141
62158
62161
62183
62191
62202
62203
62230
62247
62254
62269
62292
62313
62314
62317
62334
62382
62463
62468
62488
62505
62519
62568
62569
62572
62612
62618
62642
62646
62649
62657
62662
62681
62717
62719
62734
62747
62769
62772
62784
62799
62812
62835
62878
63008
63009
63017
63031
63037
63046
63057
63071
63110
63138
63139
63149
63161
63162
63173
63182
63184
63188
63189
63192
63194
63199
63205
63215
63222
63223
63234
63250
63257
63267
63274
63283
63294
63296
63301
63314
63317
63332
63340
63364
63370
63377
63388
63404
