spec,is_ref,outcome,n_trt,estimate,se,ci_low,ci_high,p,signif,col
[Regions] Brittany (n=25),FALSE,"Candidacy
(pp)",20,-7.664215052652837,15.968607509228923,-38.96268577074152,23.63425566543585,0.631477024635238,FALSE,p >= 0.05
[Regions] Brittany (n=25),FALSE,"Reelection
(pp)",20,0.9944654650369812,18.30870619062049,-34.89059866857918,36.87952959865314,0.9567042469605336,FALSE,p >= 0.05
[Regions] Brittany (n=25),FALSE,"Winner vote share
(% valid votes)",23,3.750784270421589,4.999925113190219,-6.0490689514312415,13.550637492274419,0.45346084778061724,FALSE,p >= 0.05
[Regions] Brittany (n=25),FALSE,"Abstention
(% registered)",25,2.1511875564030767,1.8365453592138707,-1.44844134765611,5.750816460462263,0.2419402506216678,FALSE,p >= 0.05
[Regions] Brittany (n=25),FALSE,"Candidate turnover
(%)",23,-4.152342939348523,3.8757062905963653,-11.7487272689174,3.4440413902203524,0.28447238436972766,FALSE,p >= 0.05
[Regions] Brittany (n=25),FALSE,"Incumbent vote share
(% valid votes)",10,18.00691856757222,11.217921005883646,-3.9802066039597257,39.99404373910417,0.11097504196352809,FALSE,p >= 0.05
[Regions] Normandy (n=25),FALSE,"Candidacy
(pp)",23,-18.804570700343653,9.385169049819362,-37.1995020379896,-0.4096393626977033,0.045607838648484784,TRUE,p < 0.05
[Regions] Normandy (n=25),FALSE,"Reelection
(pp)",23,-28.161180050559157,10.939829210914612,-49.603245303951795,-6.719114797166519,0.010311940326881937,TRUE,p < 0.05
[Regions] Normandy (n=25),FALSE,"Winner vote share
(% valid votes)",25,-2.4368116090381413,4.601765432892489,-11.45627185750742,6.582648639431138,0.5966429854982607,FALSE,p >= 0.05
[Regions] Normandy (n=25),FALSE,"Abstention
(% registered)",25,-1.9237781103358171,2.9512350007478694,-7.708198711801641,3.8606424911300063,0.5147600798896028,FALSE,p >= 0.05
[Regions] Normandy (n=25),FALSE,"Candidate turnover
(%)",25,8.358172476892724,4.783976498345615,-1.0184214598646797,17.734766413650128,0.08117906375605637,FALSE,p >= 0.05
[Regions] Normandy (n=25),FALSE,"Incumbent vote share
(% valid votes)",13,-0.6208054136377918,5.7876053494976025,-11.964511898653091,10.722901071377509,0.9146870974976579,FALSE,p >= 0.05
[Regions] Other regions (n=141),FALSE,"Candidacy
(pp)",119,11.282447174875374,6.108220025667303,-0.6896640754325407,23.25455842518329,0.0648279106469359,FALSE,p >= 0.05
[Regions] Other regions (n=141),FALSE,"Reelection
(pp)",119,12.368301070495718,6.851182825816683,-1.0600172681049802,25.796619409096415,0.07112502896081854,FALSE,p >= 0.05
[Regions] Other regions (n=141),FALSE,"Winner vote share
(% valid votes)",141,0.1370889926552304,1.6268794488655955,-3.051594727121337,3.3257727124317977,0.9328503905334464,FALSE,p >= 0.05
[Regions] Other regions (n=141),FALSE,"Abstention
(% registered)",141,0.8766679073689825,0.872481960312509,-0.8333967348435352,2.5867325495815,0.31506031245463467,FALSE,p >= 0.05
[Regions] Other regions (n=141),FALSE,"Candidate turnover
(%)",139,-2.132288895875054,1.843917242874955,-5.746366691909966,1.4817889001598576,0.2475990329289125,FALSE,p >= 0.05
[Regions] Other regions (n=141),FALSE,"Incumbent vote share
(% valid votes)",64,-0.4198512392992898,3.130265109620428,-6.555170854155329,5.715468375556749,0.8933310202740061,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=268),FALSE,"Candidacy
(pp)",239,-3.1394059785135373,4.214931342398741,-11.40067140961507,5.121859452587996,0.4564027695888432,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=268),FALSE,"Reelection
(pp)",239,1.228887442701183,4.899440157323414,-8.374015265652709,10.831790151055074,0.8019598457565605,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=268),FALSE,"Winner vote share
(% valid votes)",268,0.6812568871206403,1.1577881180690792,-1.5880078242947548,2.9505215985360356,0.5562745923089343,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=268),FALSE,"Abstention
(% registered)",268,0.3896216498801311,0.7109346206521963,-1.0038102065981735,1.7830535063584356,0.5836808880650368,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=268),FALSE,"Candidate turnover
(%)",265,0.33846402002565235,1.5255774050615325,-2.6516676938949515,3.328595733946256,0.8244297141343451,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=268),FALSE,"Incumbent vote share
(% valid votes)",127,1.081840492951679,2.2028770068793815,-3.2357984405319087,5.399479426435267,0.6234039969655764,FALSE,p >= 0.05
[Electoral system] List ballot (n=64),FALSE,"Candidacy
(pp)",53,19.110256514958046,9.615038968114307,0.26478013745400375,37.95573289246209,0.047079145413991455,TRUE,p < 0.05
[Electoral system] List ballot (n=64),FALSE,"Reelection
(pp)",53,15.020597659680385,9.949662050641065,-4.4807399595761,34.52193527893687,0.13137513228012956,FALSE,p >= 0.05
[Electoral system] List ballot (n=64),FALSE,"Winner vote share
(% valid votes)",61,-1.4709160934947993,2.8168318885565924,-6.99190659506572,4.050074408076122,0.601620022733263,FALSE,p >= 0.05
[Electoral system] List ballot (n=64),FALSE,"Abstention
(% registered)",64,0.266515625560926,1.1805520901407884,-2.0473664711150192,2.5803977222368717,0.8214222102323705,FALSE,p >= 0.05
[Electoral system] List ballot (n=64),FALSE,"Candidate turnover
(%)",61,-0.45255854411790875,2.6494284307418177,-5.645438268371871,4.740321180136053,0.8643993080542791,FALSE,p >= 0.05
[Electoral system] List ballot (n=64),FALSE,"Incumbent vote share
(% valid votes)",29,-3.7219230235645027,5.339131330829279,-14.186620431989887,6.7427743848608825,0.48618347678031093,FALSE,p >= 0.05
[Stability] Same mayor 2020-2026 (n=90),FALSE,"Winner vote share
(% valid votes)",90,-0.023822570928503026,1.5860818380102468,-3.132542973428587,3.0848978315715807,0.9880177816306788,FALSE,p >= 0.05
[Stability] Same mayor 2020-2026 (n=90),FALSE,"Abstention
(% registered)",90,-0.13460411996999194,1.1483341996161014,-2.3853391512175506,2.1161309112775664,0.9066989515751036,FALSE,p >= 0.05
[Stability] Same mayor 2020-2026 (n=90),FALSE,"Candidate turnover
(%)",90,-1.0213890430049983,2.1625308064115387,-5.259949423571614,3.2171713375616178,0.6367524691138473,FALSE,p >= 0.05
[Stability] Same mayor 2020-2026 (n=90),FALSE,"Incumbent vote share
(% valid votes)",90,-0.023822570928503026,1.5860818380102468,-3.132542973428587,3.0848978315715807,0.9880177816306788,FALSE,p >= 0.05
[Stability] Mayor turnover 2020 (n=112),FALSE,"Candidacy
(pp)",103,-2.8336729396055307,6.04045417967005,-14.672963131758829,9.005617252547767,0.6390263289298674,FALSE,p >= 0.05
[Stability] Mayor turnover 2020 (n=112),FALSE,"Reelection
(pp)",103,5.889355429176433,4.825276134044968,-3.568185793551704,15.34689665190457,0.2223724463239896,FALSE,p >= 0.05
[Stability] Mayor turnover 2020 (n=112),FALSE,"Winner vote share
(% valid votes)",112,0.6989881075661759,1.9339397591335759,-3.091533820335633,4.489510035467985,0.7178031884772098,FALSE,p >= 0.05
