code_insee,year,dette
31302,2013,86277.31
31303,2013,2114377.56
31304,2013,25751.9
31306,2013,3665.66
31307,2013,600.0
31308,2013,53440.72
31309,2013,23801.53
31310,2013,309515.85
31311,2013,1590084.82
31313,2013,52678.93
31314,2013,87097.45
31315,2013,282321.94000000006
31316,2013,155825.06
31317,2013,87533.15
31318,2013,31012.47
31319,2013,26224.92
31320,2013,160194.28
31321,2013,56572.29
31322,2013,68025.23
31323,2013,164456.72
31324,2013,5394954.38
31325,2013,19280.17
31326,2013,7495.33
31327,2013,252305.5
31328,2013,254973.93000000002
31329,2013,16897.78
31330,2013,324012.6
31332,2013,4906.0
31333,2013,54207.19
31334,2013,154535.53
31335,2013,2050.0
31336,2013,445554.47000000003
31337,2013,252990.0
31338,2013,122990.91
31339,2013,20075.879999999997
31340,2013,92509.19
31341,2013,3713539.61
31342,2013,550.0
31343,2013,99168.97
31344,2013,580708.72
31345,2013,1258014.1099999999
31346,2013,753038.08
31347,2013,22082.64
31348,2013,13000.0
31349,2013,506899.99
31350,2013,66092.09
31351,2013,1194757.86
31352,2013,417187.13
31353,2013,0.0
31355,2013,1168882.27
31356,2013,510392.94
31357,2013,93389.47
31358,2013,1889950.6700000002
31359,2013,550.0
31360,2013,363194.04
31361,2013,135167.78
31362,2013,138915.46
31363,2013,113203.40000000001
31364,2013,1971110.46
31365,2013,440.0
31366,2013,544482.74
31367,2013,79096.32
31368,2013,32758.719999999998
31369,2013,12898.79
31370,2013,27.08
31371,2013,222176.66
31372,2013,35562.57
31373,2013,33162.53
31374,2013,331674.95
31375,2013,140764.36
31376,2013,6363.049999999999
31377,2013,928468.85
31378,2013,2069.38
31379,2013,13275.29
31380,2013,220587.82
31381,2013,2574362.98
31382,2013,13878.43
31383,2013,312033.06
31384,2013,962840.87
31385,2013,37731.0
31386,2013,4944.03
31387,2013,18478.21
31388,2013,96645.81
31389,2013,1589665.3
31390,2013,2156800.81
31391,2013,170632.46
31393,2013,800.0
31394,2013,168934.78
31395,2013,1825203.6600000001
31396,2013,3257402.65
31397,2013,10134.72
31398,2013,78203.81
31399,2013,573091.87
31400,2013,18956.66
31401,2013,196762.88
31402,2013,937759.48
31403,2013,385453.51
31404,2013,2206.29
31405,2013,39777.21000000001
31406,2013,703480.78
31407,2013,1553993.26
31408,2013,23132.57
31409,2013,248196.88
31410,2013,3152212.02
31411,2013,423553.68
31412,2013,147003.75
31413,2013,22065.739999999998
31414,2013,53808.65
31415,2013,67672.93000000001
31416,2013,217853.56
31417,2013,4979249.36
31418,2013,263428.12
31419,2013,250.0
31420,2013,2493612.92
31421,2013,3175280.5500000003
31422,2013,1082950.22
31423,2013,54708.28
31424,2013,17546682.85
31425,2013,228968.58000000002
31426,2013,299552.61
31427,2013,43062.46000000001
31428,2013,36017.26
31429,2013,1661297.9
31430,2013,134489.71
31431,2013,18245.13
31432,2013,136234.65
31433,2013,1860382.09
31434,2013,140749.15
31435,2013,796037.88
31436,2013,3137.2
31437,2013,21765.059999999998
31439,2013,1440251.64
31440,2013,15739.27
31441,2013,33273.33
31442,2013,66168.31
31443,2013,104045.55
31445,2013,2639850.1999999997
31446,2013,7279603.819999999
31447,2013,25523.26
31448,2013,325255.9
31449,2013,13152.61
31450,2013,562495.26
31451,2013,6728136.57
31452,2013,13922.19
31453,2013,171911.34999999998
31454,2013,2013133.32
31455,2013,2989104.52
31456,2013,6226.23
31457,2013,656385.24
31458,2013,1966547.64
31459,2013,13230.5
31460,2013,3511802.82
31461,2013,190905.92
31462,2013,424069.66
31463,2013,8230.82
31464,2013,10456.69
31465,2013,25297.32
31466,2013,594938.8500000001
31467,2013,968378.09
31468,2013,446108.24
31469,2013,34335.68
31470,2013,97891.86
31471,2013,219121.75
31472,2013,21981.460000000003
31473,2013,104708.03
31474,2013,298010.55
31475,2013,600567.6799999999
31476,2013,263445.69
31477,2013,55277.06
31478,2013,2134178.6199999996
31479,2013,10161.21
31480,2013,1085958.78
31481,2013,1415128.01
31482,2013,170629.49000000002
31483,2013,23215761.889999997
31484,2013,818674.32
31485,2013,52613.049999999996
31486,2013,368927.72
31487,2013,58470.7
31488,2013,1290990.78
31489,2013,99667.37999999999
31490,2013,5981162.300000001
31491,2013,229611.27
31492,2013,967760.05
31493,2013,149761.97
31494,2013,54843.7
31495,2013,1288468.5
31496,2013,0.0
31497,2013,434362.12
31498,2013,20913.61
31499,2013,8331722.58
31500,2013,440948.02
31501,2013,9744.9
31502,2013,389698.49
31503,2013,692345.59
31504,2013,332929.26
31505,2013,177025.35
31506,2013,10352155.39
31507,2013,688236.34
31509,2013,71377.99
31510,2013,28665.23
31511,2013,151669.6
31512,2013,550704.01
31513,2013,8363.45
31514,2013,74.85
31515,2013,741.54
31516,2013,2137750.8400000003
31517,2013,638892.93
31518,2013,310495.45
31519,2013,62879.07
31520,2013,42377.490000000005
31521,2013,3974.71
31523,2013,1653708.48
31524,2013,12057.49
31525,2013,384262.29
31526,2013,2954977.6599999997
31527,2013,15876.4
31528,2013,50364.3
31529,2013,44948.53
31530,2013,21988.71
31531,2013,500.0
31533,2013,2462315.01
31534,2013,156866.51
31535,2013,260308.49
31537,2013,350.0
31538,2013,48268.31
31539,2013,340.0
31540,2013,20524.91
31541,2013,1604002.73
31542,2013,87834.66
31543,2013,49465.61
31544,2013,77695.68
31545,2013,57262.37
31546,2013,14312.18
31547,2013,3785819.26
31548,2013,31695.59
31550,2013,168844.66
31551,2013,89222.98
31552,2013,107524.74
31553,2013,380654.27
31554,2013,117014.53
31555,2013,15180128.82
31557,2013,13583813.08
31558,2013,173992.31
31560,2013,268617.15
31561,2013,31250.48
31562,2013,52638.14
31563,2013,563002.7100000001
31564,2013,17569.72
31565,2013,615484.9099999999
31566,2013,268022.33
31567,2013,62783.25
31568,2013,101505.36
31570,2013,10481.01
31571,2013,158569.5
31572,2013,1833953.7400000002
31573,2013,3666359.59
31574,2013,1110663.57
31575,2013,60141.66
31576,2013,330471.38
31577,2013,53091.25
31578,2013,5461.0
31579,2013,224954.75000000003
31580,2013,193646.37
31581,2013,1096300.0
31582,2013,8160715.74
31583,2013,174027.59
31584,2013,5294691.47
31585,2013,1436161.69
31586,2013,625567.6300000001
31587,2013,374132.98000000004
31588,2013,2455601.62
31589,2013,2105156.93
31590,2013,65109.44
31591,2013,81033.23
31592,2013,1108595.12
31593,2013,300.0
32001,2013,1052554.5
32002,2013,6567.57
32003,2013,66274.86
32004,2013,29410.15
32005,2013,26323.440000000002
32007,2013,131877.62
32008,2013,0.0
32009,2013,4739.46
32010,2013,44224.78
32012,2013,822758.64
32013,2013,21611104.5
32014,2013,248253.69
32015,2013,10144.18
32016,2013,207473.49000000002
32017,2013,16952.59
32018,2013,0.0
32019,2013,109073.18
32020,2013,38326.89
32021,2013,67371.17
32022,2013,115912.2
32023,2013,338787.81
32024,2013,9053.79
32025,2013,217457.18
32026,2013,1379.81
32027,2013,238045.8
32028,2013,32841.72
32029,2013,456604.63
32030,2013,289433.95
32031,2013,42143.5
32032,2013,107648.76000000001
32034,2013,32445.559999999998
32035,2013,45336.270000000004
32036,2013,1427876.5
32038,2013,85806.24
32039,2013,400.0
32040,2013,70830.39
32041,2013,175641.69999999998
32042,2013,179921.62
32043,2013,55063.77
32044,2013,365.88
32045,2013,128029.13
32046,2013,199046.28
32047,2013,134512.92
32048,2013,30658.4
32049,2013,14282.12
32051,2013,108177.65999999999
32052,2013,834.19
32054,2013,58341.39
32055,2013,36414.29
32056,2013,227306.53
32057,2013,140485.74
32058,2013,450.0
32059,2013,30342.800000000003
32060,2013,87692.36
32061,2013,0.02
32062,2013,33921.36
32063,2013,26233.48
32064,2013,86994.33
32065,2013,127817.75
32066,2013,95109.56
32067,2013,39020.18
32068,2013,4229.33
32069,2013,157578.89
32070,2013,1358646.31
32071,2013,124580.91
32072,2013,0.0
32073,2013,28158.829999999998
32074,2013,56295.5
32075,2013,52185.53
32076,2013,586172.37
32077,2013,118134.29000000001
32078,2013,92441.07
32079,2013,1150318.99
32080,2013,38821.54
32081,2013,16814.86
32082,2013,277943.88
32083,2013,39035.28
32084,2013,25969.76
32085,2013,169622.66
32086,2013,470.0
32087,2013,44128.020000000004
32088,2013,400.0
32089,2013,71496.9
32090,2013,442535.11000000004
32091,2013,133250.11
32092,2013,300.0
32093,2013,28061.649999999998
32094,2013,518.0
32095,2013,421931.07
32096,2013,475755.49
32098,2013,1021519.62
32099,2013,1754.82
32100,2013,2568.6
32101,2013,191361.91999999998
32102,2013,416956.01
32103,2013,906.37
32104,2013,33561.6
32105,2013,195467.61
32106,2013,294949.04000000004
32107,2013,10780779.15
32108,2013,35132.329999999994
32109,2013,879.23
32110,2013,88209.68000000001
32111,2013,1010.44
32112,2013,985.59
32113,2013,14659.68
32114,2013,82704.62
32115,2013,115611.12
32116,2013,25908.91
32117,2013,336967.08
32118,2013,585.41
32119,2013,7424722.0
32120,2013,154285.02
32121,2013,217061.28
32122,2013,12379.33
32123,2013,168009.27
32124,2013,56657.86
32126,2013,228.67
32127,2013,391260.43
32128,2013,3601.48
32129,2013,462634.54000000004
32130,2013,1091.84
32131,2013,105093.78
32132,2013,5740709.29
32133,2013,119321.53
32134,2013,190197.17
32135,2013,71956.82
32136,2013,63132.439999999995
32138,2013,787.94
32139,2013,27227.0
32140,2013,0.0
32141,2013,47557.63
32142,2013,8543.01
32143,2013,90169.17
32144,2013,3432.13
32145,2013,6110.94
32146,2013,1379.5
32147,2013,6360437.36
32148,2013,1609.29
32149,2013,1971508.3699999999
32150,2013,126997.48
32151,2013,3352.28
32152,2013,122800.04
32153,2013,9813.97
32154,2013,312521.17000000004
32155,2013,1550809.5399999998
32156,2013,69038.58
32157,2013,233975.17
32158,2013,284662.58999999997
32159,2013,459542.44
32160,2013,18991238.73
32161,2013,26537.66
32162,2013,2268182.5900000003
32163,2013,66616.18
32164,2013,493.89
32165,2013,12612.32
32166,2013,81453.33
32167,2013,500.0
32168,2013,44962.560000000005
32169,2013,387.0
32170,2013,29529.85
32171,2013,151345.21
32172,2013,122891.63
32173,2013,152796.58
32174,2013,108981.54
32175,2013,70753.0
32176,2013,38261.600000000006
32177,2013,23748.67
32178,2013,250.02
32180,2013,317118.24
32181,2013,0.0
32182,2013,3496.42
32183,2013,113863.36
32184,2013,46588.020000000004
32185,2013,20655.07
32186,2013,1158.67
32187,2013,72132.48
32188,2013,36354.44
32189,2013,152354.41999999998
32190,2013,260388.66999999998
32191,2013,98931.13
32192,2013,10903.970000000001
32193,2013,32687.85
32194,2013,212013.57
32195,2013,1043.66
32196,2013,175604.61000000002
32197,2013,164140.67
32198,2013,130015.87999999999
32199,2013,540.0
32200,2013,124025.49
32201,2013,43094.87
32202,2013,323141.43
32203,2013,32899.42
32204,2013,748986.64
32205,2013,175.32
32206,2013,437614.52
32207,2013,16280.62
32208,2013,4330148.78
32209,2013,119475.78
32210,2013,173140.2
32211,2013,111205.58
32212,2013,113156.33
32213,2013,2297374.36
32214,2013,121.96
32215,2013,34238.25
32216,2013,42259.29
32217,2013,407.92
32219,2013,448030.59
32220,2013,28230.03
32221,2013,288156.87
32222,2013,130471.73
32223,2013,1837.22
32224,2013,178050.62
32225,2013,58982.93
32226,2013,330.0
32227,2013,247558.72
32228,2013,23452.57
32230,2013,3224.26
32231,2013,162542.05
32232,2013,150121.96
32233,2013,858423.8099999999
32234,2013,42873.369999999995
32235,2013,19675.73
32236,2013,32216.54
32237,2013,120303.6
32238,2013,1432.45
32239,2013,254163.38
32240,2013,42837.46
32241,2013,352.45
32242,2013,2384445.06
32243,2013,315882.84
32244,2013,120051.71
32245,2013,450.0
32246,2013,134107.99
32247,2013,265252.86
32248,2013,4647.06
32249,2013,1483731.85
32250,2013,10983.41
32251,2013,51196.380000000005
32252,2013,968225.1000000001
32253,2013,535516.56
32254,2013,32829.5
32255,2013,53453.38
32256,2013,5998823.86
32257,2013,48327.46
32258,2013,27327.78
32260,2013,38585.18
32261,2013,218140.17
32262,2013,49076.56
32263,2013,29567.01
32264,2013,91705.12
32265,2013,52162.25
32266,2013,62679.24
32267,2013,15062.5
32268,2013,740234.03
32269,2013,420736.87
32270,2013,914.6099999999999
32271,2013,160754.95
32272,2013,21765.07
32274,2013,165936.22
32275,2013,370.0
32276,2013,898.0
32277,2013,1506.14
32278,2013,380.0
32279,2013,731496.6
32280,2013,80000.0
32281,2013,18621.36
32282,2013,47595.51
32283,2013,0.0
32284,2013,29612.59
32285,2013,299092.99
32286,2013,550074.8
32287,2013,6001.4
32289,2013,103709.3
32290,2013,1519492.0999999999
32291,2013,94393.14
32292,2013,131183.91
32293,2013,18238.55
32294,2013,8501.52
32295,2013,32653.64
32296,2013,2339690.89
32297,2013,100418.92
32298,2013,374588.62
32299,2013,40290.590000000004
32300,2013,60047.950000000004
32301,2013,521096.64999999997
32302,2013,724010.8
32303,2013,9089.75
32304,2013,187607.62
32305,2013,88888.44
32306,2013,323958.64
32307,2013,1538776.89
32309,2013,57929.34
32310,2013,129725.03
32311,2013,67253.56999999999
32312,2013,577040.63
32313,2013,900.0
32314,2013,93333.33
32315,2013,1169.16
32316,2013,54056.229999999996
32317,2013,12776.24
32318,2013,20741.85
32319,2013,3521889.82
32320,2013,247839.33
32321,2013,136110.91999999998
32322,2013,678.65
32323,2013,75601.70999999999
32324,2013,54513.9
32325,2013,32387.98
32326,2013,165558.54
32327,2013,0.0
32328,2013,15339.3
32329,2013,27978.02
32330,2013,116119.14
32331,2013,1078636.46
32333,2013,95163.69
32334,2013,998961.03
32335,2013,1028808.7
32336,2013,23321.4
32337,2013,7175.29
32338,2013,82983.09999999999
32340,2013,24539.37
32341,2013,159049.29
32342,2013,382.0
32343,2013,42312.02
32344,2013,1656402.09
32345,2013,275454.67000000004
32346,2013,72733.95
32347,2013,410127.52
32348,2013,357323.85
32349,2013,274.41
32350,2013,53834.91
32351,2013,133646.11
32352,2013,92319.11
32353,2013,500.0
32354,2013,44084.53
32355,2013,733.87
32356,2013,30124.78
32357,2013,78190.37
32358,2013,106637.87
32359,2013,0.0
32360,2013,19217.260000000002
32361,2013,140612.8
32362,2013,457.35
32363,2013,840.22
32364,2013,103663.37999999999
32365,2013,1070.83
32366,2013,500.0
32367,2013,77133.08
32368,2013,241155.36
32369,2013,44526.89
32370,2013,221886.38999999998
32371,2013,13542.95
32372,2013,99581.91
32373,2013,1397.67
32374,2013,72622.20999999999
32375,2013,921.8
32376,2013,712.41
32377,2013,129768.16
32378,2013,141739.44
32379,2013,1608.87
32380,2013,99131.06
32381,2013,170272.13
32382,2013,261797.88
32383,2013,483.0
32384,2013,134343.88
32385,2013,38528.54
32387,2013,85481.57
32388,2013,166650.45
32389,2013,250637.1
32390,2013,486420.14
32391,2013,33803.38
32392,2013,109782.94
32393,2013,80477.55
32394,2013,166556.2
32395,2013,121538.62
32396,2013,67234.8
32397,2013,127612.48999999999
32398,2013,223658.91
32399,2013,65937.82
32400,2013,12636.35
32401,2013,20098.58
32402,2013,120605.37
32403,2013,970.63
32404,2013,148565.91999999998
32405,2013,410.0
32406,2013,66001.7
32407,2013,0.0
32408,2013,1555.0
32409,2013,76580.56
32410,2013,2295138.71
32411,2013,48214.82
32412,2013,645256.4
32413,2013,44924.55
32414,2013,52778.04
32415,2013,25166.01
32416,2013,260189.18000000002
32417,2013,74881.36
32418,2013,7605.8099999999995
32421,2013,18194.88
32422,2013,381.44
32423,2013,17838.5
32424,2013,57099.23
32425,2013,1024630.44
32426,2013,253629.36000000002
32427,2013,10406.47
32429,2013,383573.43
32431,2013,85862.33
32432,2013,301231.3
32433,2013,642578.6699999999
32434,2013,16169.31
32435,2013,2066.9
32436,2013,379532.4
32437,2013,68067.15
32438,2013,29883.21
32439,2013,19279.43
32440,2013,24329.17
32441,2013,8994.32
32442,2013,1148.62
32443,2013,32788.54
32444,2013,33765.17
32445,2013,75404.93
32446,2013,32597.18
32447,2013,450.0
32448,2013,191931.15000000002
32449,2013,90995.17
32450,2013,52372.98
32451,2013,125393.1
32452,2013,5363.87
32453,2013,192023.35
32454,2013,360.0
32455,2013,32548.3
32456,2013,27477.41
32457,2013,80934.17
32458,2013,132799.27
32459,2013,1069000.39
32460,2013,157990.31
32461,2013,36524.61
32462,2013,4476253.51
32463,2013,354572.95
32464,2013,310195.07
32465,2013,2465.84
32467,2013,51572.61
32468,2013,364861.17000000004
33001,2013,1405355.39
33002,2013,360098.67
33003,2013,10903568.040000001
33004,2013,604838.49
33005,2013,10378519.48
33006,2013,250097.68
33007,2013,561373.7899999999
33008,2013,58835.770000000004
33009,2013,34282173.16
33010,2013,171575.78
33011,2013,7704990.11
33012,2013,1504990.3
33013,2013,1727603.9700000002
33014,2013,162797.78
33015,2013,1019500.99
33016,2013,236146.94
33017,2013,298463.31
33018,2013,493721.14999999997
33019,2013,5438138.41
33020,2013,28994.66
33021,2013,806816.38
33022,2013,1304532.39
33023,2013,583535.01
33024,2013,56615.880000000005
33025,2013,56248.02
33026,2013,151740.57
33027,2013,114522.87
33028,2013,220210.44
33029,2013,2898583.72
33030,2013,1876340.16
33031,2013,55832.36
33032,2013,4879945.91
33033,2013,62754.48
33034,2013,161952.6
33035,2013,113110.65
33036,2013,4228854.01
33037,2013,1171148.77
33038,2013,511305.39
33039,2013,22595739.029999997
33040,2013,768438.09
33042,2013,4270294.95
33043,2013,232239.92
33044,2013,28167.63
33046,2013,637863.64
33047,2013,330086.12
33048,2013,302029.76
33049,2013,1398405.98
33050,2013,391894.31
33051,2013,15339671.82
33052,2013,804762.5499999999
33053,2013,140399.88
33054,2013,99511.11
33055,2013,224699.41
33056,2013,5998503.08
33057,2013,167377.66999999998
33058,2013,4159245.19
33059,2013,55752.08
33060,2013,40282.03
33061,2013,76700.62
33062,2013,206100.39
33063,2013,228627752.41
33065,2013,2128972.91
33066,2013,159819.63999999998
33067,2013,345631.99000000005
33068,2013,125940.36
33069,2013,10136011.74
33070,2013,490614.02
33071,2013,577826.13
33072,2013,93071.76
33073,2013,729359.99
33074,2013,53516.05
33075,2013,11878414.99
33076,2013,238182.51
33077,2013,1324382.36
33078,2013,116756.58
33079,2013,0.0
33080,2013,4485660.44
33081,2013,991370.68
33082,2013,495544.22000000003
33083,2013,658221.83
33084,2013,658715.75
33085,2013,1441500.17
33086,2013,36061.24
33087,2013,135405.02
33088,2013,460795.37
33089,2013,149119.43
33090,2013,561479.5700000001
33091,2013,160076.74
33092,2013,145246.4
33093,2013,317479.48
33094,2013,227509.83
33095,2013,223589.06
33096,2013,5494237.74
33097,2013,1501698.46
33098,2013,65885.11
33099,2013,2689181.87
33100,2013,724819.63
33101,2013,667080.14
33102,2013,6779.16
33103,2013,300.0
33104,2013,3672796.9699999997
33105,2013,41658.39
33106,2013,1054756.5
33107,2013,96464.63
33108,2013,1019048.62
33109,2013,947821.38
33111,2013,1684144.07
33112,2013,7223.39
33113,2013,54514.26
33114,2013,528221.0
33115,2013,174512.00999999998
33116,2013,38829.95
33117,2013,77854.68
33118,2013,168964.23
33119,2013,19197191.7
33120,2013,580291.2899999999
33121,2013,44939.17
33122,2013,14236544.9
33123,2013,890079.6900000001
33124,2013,125128.49
33125,2013,958028.19
33126,2013,422343.12000000005
33127,2013,60711.92
33128,2013,520517.21
33129,2013,3722.65
33130,2013,647815.66
33131,2013,131391.15
33132,2013,366057.41
33133,2013,360.0
33134,2013,273233.8
33135,2013,19057.17
33136,2013,92731.67
33137,2013,83498.57
33138,2013,6954288.590000001
33139,2013,50486.54
33140,2013,5136686.62
33141,2013,645156.82
33142,2013,462737.04
33143,2013,1394287.3
33144,2013,58157.55
33145,2013,690.0
33146,2013,1671200.95
33147,2013,155885.28
33148,2013,7871.73
33149,2013,74226.03
33150,2013,123732.23
33151,2013,73640.06
33152,2013,54654.09
33153,2013,63176.56
33154,2013,909371.81
33155,2013,91226.48000000001
33156,2013,56366.78
33157,2013,143371.73
33158,2013,146537.41
33159,2013,1020839.1699999999
33160,2013,369436.54
33161,2013,432318.46
33162,2013,19482365.4
33163,2013,269719.27999999997
33164,2013,148759.59
33165,2013,1284416.3299999998
33166,2013,236500.6
33167,2013,17561624.419999998
33168,2013,145492.88
33169,2013,1569.67
33170,2013,323883.65
33171,2013,173757.34
33172,2013,45875.29
33173,2013,23778.800000000003
33174,2013,1108578.14
33175,2013,57533.54
33176,2013,99439.7
33177,2013,1213761.35
33178,2013,5229.950000000001
33179,2013,1591777.1
33180,2013,155216.40000000002
33181,2013,53357.02
33182,2013,285653.58999999997
33183,2013,75213.2
33184,2013,60445.37
33185,2013,272477.36
33186,2013,640865.29
33187,2013,1452582.0
33188,2013,202468.83000000002
33189,2013,285883.44
33191,2013,421427.19
33192,2013,26844066.330000002
33193,2013,259997.62
33194,2013,237638.96000000002
33195,2013,511665.97
33196,2013,34228.82
33197,2013,87090.34
33198,2013,614715.9600000001
33199,2013,17463987.09
33200,2013,5680308.71
33201,2013,307382.96
33202,2013,421670.6
33203,2013,8268201.3
33204,2013,98228.17
33205,2013,995572.11
33206,2013,288901.08999999997
33207,2013,3035625.09
33208,2013,179537.31
33209,2013,1128.0
33210,2013,800.0
33211,2013,211679.72
33213,2013,3976158.6
33214,2013,13838692.299999999
33215,2013,81202.05
33216,2013,117806.43
33218,2013,982772.93
33219,2013,2446978.44
33220,2013,870817.9
33221,2013,389584.04
33222,2013,252798.88999999998
33223,2013,378587.17
33224,2013,24478.66
33225,2013,180492.11
33226,2013,2066240.22
33227,2013,7196872.640000001
33228,2013,330473.08999999997
33229,2013,3121270.99
33230,2013,151621.17
33231,2013,113771.35
33232,2013,579.71
33233,2013,2578600.48
33234,2013,2121753.96
33235,2013,106627.22
33236,2013,15750333.82
33237,2013,98676.94
33238,2013,7309026.86
33239,2013,426591.05
33240,2013,6307125.8100000005
33241,2013,306523.63999999996
33242,2013,334456.13
33243,2013,24644785.58
33244,2013,408018.2
33245,2013,604464.92
33246,2013,72488.09
33247,2013,49874.08
33248,2013,2989886.3
33249,2013,20857948.2
33250,2013,78859.72
33251,2013,105352.92
33252,2013,363000.0
33253,2013,978004.9600000001
33254,2013,234827.07
33255,2013,272771.66000000003
33256,2013,3192195.13
33257,2013,71831.02
33258,2013,42590.939999999995
33259,2013,672061.2599999999
33260,2013,135940.0
33261,2013,342106.5
33262,2013,3754731.05
33263,2013,45000.0
33264,2013,94139.42
33266,2013,186055.76
33267,2013,264836.91
33268,2013,620968.82
33269,2013,151509.94
33270,2013,26110.76
33271,2013,168881.9
33272,2013,170381.03
33273,2013,10778269.950000001
33274,2013,1395395.16
33276,2013,179819.75
33277,2013,80458.29000000001
33278,2013,82697.62
33279,2013,838435.62
33280,2013,209033.43
33281,2013,21615800.84
33282,2013,15145.97
33283,2013,222151.52
33284,2013,5640522.55
33285,2013,88457.48
33287,2013,35895.54
33288,2013,94417.81000000001
33289,2013,717350.0
33290,2013,1601098.56
33291,2013,10900.710000000001
33292,2013,1709.05
33293,2013,1788266.66
33294,2013,220502.86
33295,2013,17902.43
33296,2013,276496.34
33298,2013,321682.88
33299,2013,52627.04
33300,2013,463514.46
33301,2013,269998.08
33302,2013,900.0
33303,2013,200886.55000000002
33304,2013,37160.97
33305,2013,304540.28
33306,2013,63894.34
33307,2013,366932.26999999996
33308,2013,22399.850000000002
33309,2013,54781.32
33310,2013,81896.23999999999
33311,2013,1077039.31
33312,2013,2649909.57
33314,2013,5817083.25
33315,2013,445212.44
33316,2013,1074509.47
33317,2013,576357.82
33318,2013,10698244.9
33319,2013,92015.14
33320,2013,172210.24
33321,2013,703677.27
33322,2013,6882384.43
33323,2013,184649.7
33324,2013,2545206.41
33325,2013,401402.69
33326,2013,20917.67
33327,2013,1960814.66
33328,2013,442566.56
33329,2013,155578.03
33330,2013,7937863.47
33331,2013,252420.12
33332,2013,668773.93
33333,2013,1194949.89
33334,2013,1582502.2100000002
33335,2013,57755.85
33336,2013,536348.37
33337,2013,1625853.99
33338,2013,29502.78
33339,2013,681085.63
33341,2013,839337.43
33342,2013,282646.69
33343,2013,363041.68
33344,2013,321300.8
33345,2013,194380.83
33346,2013,24112.55
33347,2013,471739.63
33348,2013,412184.31
33349,2013,796487.06
33350,2013,625110.76
33351,2013,845345.85
33352,2013,4392213.46
33353,2013,57423.340000000004
33354,2013,62771.17
33355,2013,239448.34
33356,2013,112421.5
33357,2013,888940.59
33358,2013,29291.53
33359,2013,35213.11
33360,2013,48022.9
33361,2013,100659.39
33362,2013,543396.4
33363,2013,2524858.4699999997
33364,2013,127353.92000000001
33365,2013,6161.86
33366,2013,4754032.98
33367,2013,147346.63
33369,2013,46376.72
33370,2013,85962.24
33371,2013,105676.4
33373,2013,245812.37
33374,2013,342006.39
33375,2013,131479.62
33376,2013,9908997.85
33377,2013,1841.2
33378,2013,358069.37
33379,2013,84877.68
33380,2013,92991.69
33381,2013,1071075.69
33382,2013,1100385.71
33383,2013,13701.38
33384,2013,289896.85
33385,2013,80956.14
33386,2013,82776.87
33387,2013,384768.12
33388,2013,435221.57
33389,2013,3596595.6300000004
33390,2013,132836.09
33391,2013,70614.36
33392,2013,409945.76
33393,2013,3305434.52
33394,2013,4602093.54
33395,2013,508779.11
33396,2013,123972.62
33397,2013,5796309.37
33398,2013,212324.82
33399,2013,45388.340000000004
33400,2013,199236.80000000002
33401,2013,26449.22
33402,2013,3796692.87
33403,2013,70589.38
33404,2013,255421.17
33405,2013,206462.94
33406,2013,126371.54
33407,2013,271547.79
33408,2013,171964.56
33409,2013,2777.22
33411,2013,1337.11
33412,2013,581912.25
33413,2013,1488462.51
33414,2013,86908.74
33415,2013,418284.07
33416,2013,203109.77000000002
33417,2013,1031613.59
33418,2013,34066.649999999994
33419,2013,46949.41
33421,2013,42919.07
33422,2013,6644415.84
33423,2013,248765.06
33424,2013,4434451.99
33425,2013,1115402.69
33426,2013,0.0
33427,2013,140838.14
33428,2013,70000.0
33429,2013,124448.76000000001
33431,2013,219211.09
33432,2013,188516.08
33433,2013,8328804.05
33434,2013,236191.17
33435,2013,3327559.5999999996
33436,2013,650698.3600000001
33437,2013,1641871.11
33438,2013,452691.74
33439,2013,504.55
33440,2013,139580.43
33441,2013,242240.13
33442,2013,392572.77
33443,2013,34891.0
33444,2013,194322.21
33445,2013,446929.02
33446,2013,5261.97
33447,2013,2689148.54
33448,2013,2433159.89
33449,2013,22960945.24
33450,2013,87966.57999999999
33451,2013,288317.75
33452,2013,561775.85
33453,2013,85199.8
33454,2013,650344.21
33457,2013,39474.87
33458,2013,428690.24
33459,2013,85970.85
33460,2013,81366.72
33461,2013,199218.15000000002
33462,2013,80231.95
33463,2013,1258899.01
33464,2013,59844.020000000004
33465,2013,1142943.27
33466,2013,1189297.89
33467,2013,132000.0
33468,2013,3324.49
33470,2013,164117.05
33471,2013,252632.92
33473,2013,1936322.08
33474,2013,1601984.24
33475,2013,127199.93
33476,2013,163783.96
33477,2013,491319.56
33478,2013,5650063.08
33479,2013,0.0
33480,2013,980082.55
33481,2013,38033.83
33482,2013,79252.42
33483,2013,2671351.84
33484,2013,936620.72
33485,2013,805614.14
33486,2013,294537.1
33487,2013,3882.0
33489,2013,79434.78
33490,2013,1425541.52
33491,2013,18487.059999999998
33492,2013,748370.83
33493,2013,109280.37
33494,2013,836862.27
33495,2013,302321.4
33496,2013,841427.03
33498,2013,5258441.49
33499,2013,284196.11
33500,2013,186187.84
33501,2013,3222714.63
33502,2013,84668.35
33503,2013,172791.74
33504,2013,158275.24
33505,2013,399528.01
33506,2013,1286196.15
33507,2013,23594.44
33508,2013,392307.9
33509,2013,65741.0
33510,2013,56365.86
33511,2013,7022.62
33512,2013,342721.56
33513,2013,107070.28
33514,2013,13996040.799999999
33515,2013,111099.64
33516,2013,149234.83000000002
33517,2013,970311.94
33518,2013,226606.86000000002
